tag,M,P,seed,source_seed,retrain_seed,candidate_id,P_original,P_effective,num_deleted,num_clusters,minimal_num_clusters,deleted_set_str,distill_mode,distill_lambda,symbol_margin,distill_auto_lambda,distill_grad_ratio_alpha,grad_norm_out_initial,grad_norm_aux_initial,distill_lambda_effective,r_anchor,r_local,r_bridge,r_long,n_interleave,num_epochs,batch_episodes,segment_len,max_bridge_len,input_sigma,state_sigma,lr_start,lr_end,lr_fixed,target_fp_count,fp_count_weight,lambda_target_fp_residual,target_fp_residual_ramp_epochs,fp_hidden_lr_mult,final_loss,best_Dstsp,best_DH,final_vis_fps,final_traj_loss,final_target_fp_residual,ckpt
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed11_minsym5_cand4_reducedp3_distfullpre_ga0p1_rseed0,20,10,11,11,0,4,10,3,7,5,5,0;3;5;6;7;8;9,full_preactivation,1.0,,True,0.1,4882.879364742181,44.34029238919773,11.012284993257392,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.162630,1.3673,0.0133,5,0.098073,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed11_minsym5_cand4_reducedp3_distfullpre_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed10_minsym5_cand5_reducedp3_distfullpre_ga0p1_rseed0,20,10,10,10,0,5,10,3,7,5,5,0;1;3;4;5;6;7,full_preactivation,1.0,,True,0.1,6701.618346992762,98.43036994421975,6.808486395804959,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.152853,1.2677,0.0044,5,0.097912,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed10_minsym5_cand5_reducedp3_distfullpre_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed17_minsym5_cand3_reducedp3_distfullpre_ga0p1_rseed0,20,10,17,17,0,3,10,3,7,5,5,0;2;3;4;7;8;9,full_preactivation,1.0,,True,0.1,4902.918107489661,364.10039921429336,1.3465841064909152,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,12.008938,8.8020,0.0429,3,10.787400,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed17_minsym5_cand3_reducedp3_distfullpre_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed13_minsym5_cand5_reducedp3_distfullpre_ga0p1_rseed0,20,10,13,13,0,5,10,3,7,5,5,0;3;5;6;7;8;9,full_preactivation,1.0,,True,0.1,82931005.97713992,6805402.941771487,1.218605374093433,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.515571,4.0187,0.0166,1,0.405634,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed13_minsym5_cand5_reducedp3_distfullpre_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed14_minsym5_cand4_reducedp3_distfullpre_ga0p1_rseed0,20,10,14,14,0,4,10,3,7,5,5,0;2;5;6;7;8;9,full_preactivation,1.0,,True,0.1,7460.143947589081,108.61380839227635,6.868504159844479,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,1.440932,3.9977,0.0477,1,1.080707,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed14_minsym5_cand4_reducedp3_distfullpre_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed17_minsym5_cand4_reducedp3_distfullpre_ga0p1_rseed0,20,10,17,17,0,4,10,3,7,5,5,1;2;3;5;7;8;9,full_preactivation,1.0,,True,0.1,7950.43884598517,99.94759655229129,7.954607334480049,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,1.524677,4.4160,0.0167,2,1.033919,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed17_minsym5_cand4_reducedp3_distfullpre_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed15_minsym5_cand4_reducedp3_distfullpre_ga0p1_rseed0,20,10,15,15,0,4,10,3,7,5,5,0;2;5;6;7;8;9,full_preactivation,1.0,,True,0.1,6259.533970772105,278.8940821487921,2.2444126180607062,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,1.181501,3.6862,0.0188,3,0.904156,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed15_minsym5_cand4_reducedp3_distfullpre_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed22_minsym5_cand3_reducedp3_distfullpre_ga0p1_rseed0,20,10,22,22,0,3,10,3,7,5,5,0;2;3;5;7;8;9,full_preactivation,1.0,,True,0.1,5358.76202762821,224.33437023329427,2.3887387483493483,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.690951,3.2273,0.0250,2,0.498801,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed22_minsym5_cand3_reducedp3_distfullpre_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed21_minsym5_cand3_reducedp3_distfullpre_ga0p1_rseed0,20,10,21,21,0,3,10,3,7,5,5,0;3;4;5;6;8;9,full_preactivation,1.0,,True,0.1,3669987.5565304034,172853.85120962738,2.1231737278908818,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.164294,1.3034,0.0087,5,0.128495,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed21_minsym5_cand3_reducedp3_distfullpre_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed11_minsym5_cand5_reducedp3_distfullpre_ga0p1_rseed0,20,10,11,11,0,5,10,3,7,5,5,0;4;5;6;7;8;9,full_preactivation,1.0,,True,0.1,4798.843716524326,39.61175797195709,12.114695136533747,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.263251,1.4528,0.0116,5,0.155205,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed11_minsym5_cand5_reducedp3_distfullpre_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed18_minsym5_cand5_reducedp3_distfullpre_ga0p1_rseed0,20,10,18,18,0,5,10,3,7,5,5,0;1;3;4;6;7;9,full_preactivation,1.0,,True,0.1,149804440.4466006,2166053.775819982,6.916007447224646,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.215030,1.3136,0.0124,4,0.155315,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed18_minsym5_cand5_reducedp3_distfullpre_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed18_minsym5_cand4_reducedp3_distfullpre_ga0p1_rseed0,20,10,18,18,0,4,10,3,7,5,5,0;1;3;4;5;7;9,full_preactivation,1.0,,True,0.1,1161417498.5514143,15628004.42148696,7.431643012300278,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.208207,1.3099,0.0126,5,0.142946,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed18_minsym5_cand4_reducedp3_distfullpre_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed15_minsym5_cand5_reducedp3_distfullpre_ga0p1_rseed0,20,10,15,15,0,5,10,3,7,5,5,0;3;5;6;7;8;9,full_preactivation,1.0,,True,0.1,56217.65077802522,3010.562723821329,1.8673469359465042,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.901300,3.5327,0.0213,1,0.600058,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed15_minsym5_cand5_reducedp3_distfullpre_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed17_minsym5_cand5_reducedp3_distfullpre_ga0p1_rseed0,20,10,17,17,0,5,10,3,7,5,5,1;2;4;5;7;8;9,full_preactivation,1.0,,True,0.1,4956.4021177790855,76.54324263056226,6.475296770090093,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,1.523161,4.0924,0.0230,2,1.112216,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed17_minsym5_cand5_reducedp3_distfullpre_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed22_minsym5_cand4_reducedp3_distfullpre_ga0p1_rseed0,20,10,22,22,0,4,10,3,7,5,5,0;2;4;5;7;8;9,full_preactivation,1.0,,True,0.1,3201.542193078595,123.55437097355124,2.5912010784012733,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.934588,4.2191,0.0325,4,0.726194,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed22_minsym5_cand4_reducedp3_distfullpre_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed6_minsym5_cand8_reducedp4_distretpre_ga0p1_rseed0,20,10,6,6,0,8,10,4,6,5,5,1;2;4;5;8;9,retained_preactivation,1.0,,True,0.1,1902422.3821055093,32396.834714212437,5.872247702245183,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.100377,1.3320,0.0089,5,0.066486,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed6_minsym5_cand8_reducedp4_distretpre_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed6_minsym5_cand9_reducedp4_distretpre_ga0p1_rseed0,20,10,6,6,0,9,10,4,6,5,5,1;2;4;7;8;9,retained_preactivation,1.0,,True,0.1,52227.5770642292,263.0883669036866,19.851724224411967,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.147440,1.5975,0.0103,5,0.064406,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed6_minsym5_cand9_reducedp4_distretpre_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed6_minsym5_cand11_reducedp4_distretpre_ga0p1_rseed0,20,10,6,6,0,11,10,4,6,5,5,2;4;5;7;8;9,retained_preactivation,1.0,,True,0.1,4181910.4305970017,165555.47894286073,2.5259873350614583,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.090073,1.4449,0.0098,5,0.068020,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed6_minsym5_cand11_reducedp4_distretpre_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed6_minsym5_cand10_reducedp4_distretpre_ga0p1_rseed0,20,10,6,6,0,10,10,4,6,5,5,1;2;5;7;8;9,retained_preactivation,1.0,,True,0.1,1987548.1459929468,47415.2992187121,4.19178657256807,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.076551,1.3781,0.0099,3,0.042949,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed6_minsym5_cand10_reducedp4_distretpre_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed18_minsym5_cand6_reducedp3_distretpre_ga0p1_rseed0,20,10,18,18,0,6,10,3,7,5,5,1;2;3;4;5;7;9,retained_preactivation,1.0,,True,0.1,692994.6161176146,49908.58510441866,1.3885278748490515,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.251964,1.5362,0.0112,4,0.225963,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed18_minsym5_cand6_reducedp3_distretpre_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed10_minsym5_cand7_reducedp3_distretpre_ga0p1_rseed0,20,10,10,10,0,7,10,3,7,5,5,0;1;3;4;5;7;8,retained_preactivation,1.0,,True,0.1,6756.473252555656,368.4592794334076,1.8337096199464151,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.106308,1.1237,0.0115,5,0.074056,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed10_minsym5_cand7_reducedp3_distretpre_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed10_minsym5_cand8_reducedp3_distretpre_ga0p1_rseed0,20,10,10,10,0,8,10,3,7,5,5,0;1;3;4;6;7;8,retained_preactivation,1.0,,True,0.1,8032.199976889893,238.98122667456718,3.3610171345499507,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.097785,1.1553,0.0060,4,0.070701,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed10_minsym5_cand8_reducedp3_distretpre_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed11_minsym5_cand7_reducedp3_distretpre_ga0p1_rseed0,20,10,11,11,0,7,10,3,7,5,5,3;4;5;6;7;8;9,retained_preactivation,1.0,,True,0.1,4630.831708505503,23.937038825550268,19.345883767220133,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.386253,1.5515,0.0073,5,0.138674,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed11_minsym5_cand7_reducedp3_distretpre_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed22_minsym5_cand6_reducedp4_distretpre_ga0p1_rseed0,20,10,22,22,0,6,10,4,6,5,5,1;2;3;4;7;9,retained_preactivation,1.0,,True,0.1,4426.905791930183,124.85036478291035,3.5457692091069544,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.100112,1.3277,0.0104,5,0.066899,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed22_minsym5_cand6_reducedp4_distretpre_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed18_minsym5_cand7_reducedp3_distretpre_ga0p1_rseed0,20,10,18,18,0,7,10,3,7,5,5,1;2;3;4;6;7;9,retained_preactivation,1.0,,True,0.1,6473215.289883691,177810.8902992165,3.6405055275246068,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.107198,1.1618,0.0067,5,0.070163,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed18_minsym5_cand7_reducedp3_distretpre_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed10_minsym5_cand11_reducedp3_distretpre_ga0p1_rseed0,20,10,10,10,0,11,10,3,7,5,5,1;3;4;5;6;7;8,retained_preactivation,1.0,,True,0.1,8084.087728757649,231.13508771273274,3.497559720921714,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.199563,1.3141,0.0081,5,0.121757,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed10_minsym5_cand11_reducedp3_distretpre_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed22_minsym5_cand7_reducedp4_distretpre_ga0p1_rseed0,20,10,22,22,0,7,10,4,6,5,5,1;2;3;5;7;9,retained_preactivation,1.0,,True,0.1,4255.807847812211,136.45097560624652,3.1189281197175664,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.103166,1.2710,0.0128,5,0.071312,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed22_minsym5_cand7_reducedp4_distretpre_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed10_minsym5_cand10_reducedp3_distretpre_ga0p1_rseed0,20,10,10,10,0,10,10,3,7,5,5,1;2;4;5;6;7;8,retained_preactivation,1.0,,True,0.1,7799.8667997440825,189.76630179801603,4.110248619402451,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.224295,1.3567,0.0034,5,0.128020,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed10_minsym5_cand10_reducedp3_distretpre_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed10_minsym5_cand6_reducedp3_distretpre_ga0p1_rseed0,20,10,10,10,0,6,10,3,7,5,5,0;1;3;4;5;6;8,retained_preactivation,1.0,,True,0.1,7977.052882330667,291.8613780990539,2.733164947786731,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.159096,1.1381,0.0106,4,0.104245,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed10_minsym5_cand6_reducedp3_distretpre_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed11_minsym5_cand6_reducedp3_distretpre_ga0p1_rseed0,20,10,11,11,0,6,10,3,7,5,5,1;3;4;5;6;7;9,retained_preactivation,1.0,,True,0.1,1780188.8728199601,140008.02928403785,1.2714905580225302,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.089890,1.1417,0.0129,4,0.072221,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed11_minsym5_cand6_reducedp3_distretpre_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed10_minsym5_cand9_reducedp3_distretpre_ga0p1_rseed0,20,10,10,10,0,9,10,3,7,5,5,0;1;3;5;6;7;8,retained_preactivation,1.0,,True,0.1,8046.060612187805,226.55922350809686,3.5514160437172477,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.119700,1.1102,0.0081,5,0.091314,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed10_minsym5_cand9_reducedp3_distretpre_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed26_minsym5_cand8_reducedp3_distretpre_ga0p1_rseed0,20,10,26,26,0,8,10,3,7,5,5,2;3;4;5;6;8;9,retained_preactivation,1.0,,True,0.1,9233043678.904423,1991406678.7899892,0.4636443061702781,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,1.198777,4.6836,0.0252,1,1.148604,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed26_minsym5_cand8_reducedp3_distretpre_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed24_minsym5_cand6_reducedp3_distretpre_ga0p1_rseed0,20,10,24,24,0,6,10,3,7,5,5,0;2;3;5;6;7;9,retained_preactivation,1.0,,True,0.1,65753.59687499993,839.832901528771,7.829366622253875,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.373760,2.2802,0.0156,5,0.186635,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed24_minsym5_cand6_reducedp3_distretpre_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed25_minsym5_cand7_reducedp3_distretpre_ga0p1_rseed0,20,10,25,25,0,7,10,3,7,5,5,1;2;3;4;7;8;9,retained_preactivation,1.0,,True,0.1,136921.3566394958,3313.0403058760658,4.132800811286529,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.163339,1.0849,0.0098,5,0.127761,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed25_minsym5_cand7_reducedp3_distretpre_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed24_minsym5_cand7_reducedp3_distretpre_ga0p1_rseed0,20,10,24,24,0,7,10,3,7,5,5,0;2;3;5;7;8;9,retained_preactivation,1.0,,True,0.1,23280.3430064937,208.9174255349196,11.143322749112848,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.364402,2.4165,0.0096,5,0.148483,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed24_minsym5_cand7_reducedp3_distretpre_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed25_minsym5_cand8_reducedp3_distretpre_ga0p1_rseed0,20,10,25,25,0,8,10,3,7,5,5,2;3;4;5;7;8;9,retained_preactivation,1.0,,True,0.1,82061.31764723254,2656.6379639469837,3.0889160947362777,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.147602,1.2746,0.0111,4,0.104678,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed25_minsym5_cand8_reducedp3_distretpre_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed26_minsym5_cand7_reducedp3_distretpre_ga0p1_rseed0,20,10,26,26,0,7,10,3,7,5,5,1;4;5;6;7;8;9,retained_preactivation,1.0,,True,0.1,10919882922.299019,403142938.0684723,2.708687636851106,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.099838,1.4201,0.0109,3,0.078248,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed26_minsym5_cand7_reducedp3_distretpre_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed25_minsym5_cand6_reducedp3_distretpre_ga0p1_rseed0,20,10,25,25,0,6,10,3,7,5,5,1;2;3;4;5;7;8,retained_preactivation,1.0,,True,0.1,92333.46609978421,3414.6327121073723,2.7040526429795646,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.141822,1.2191,0.0100,5,0.109284,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed25_minsym5_cand6_reducedp3_distretpre_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed26_minsym5_cand6_reducedp3_distretpre_ga0p1_rseed0,20,10,26,26,0,6,10,3,7,5,5,1;2;4;5;7;8;9,retained_preactivation,1.0,,True,0.1,21974797943.13049,943001860.9003527,2.330302712462258,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.052718,1.2355,0.0083,5,0.040554,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed26_minsym5_cand6_reducedp3_distretpre_ga0p1_rseed0.pth
