E_stsp,M,P,P_effective,P_original,Q_vis,alpha,auto_lambda_enabled,batch_episodes,best_DH,best_Dstsp,candidate_id,ckpt,deleted_set_str,distill_auto_lambda,distill_grad_ratio_alpha,distill_lambda,distill_lambda_effective,distill_mode,final_loss,final_target_fp_residual,final_traj_loss,final_vis_fps,fp_count_weight,fp_hidden_lr_mult,grad_norm_aux_initial,grad_norm_out_initial,guidance,input_sigma,lambda_formula,lambda_target_fp_residual,lr_end,lr_fixed,lr_start,max_bridge_len,minimal_num_clusters,n_interleave,n_posttransient_symbols,num_clusters,num_deleted,num_epochs,r_anchor,r_bridge,r_local,r_long,retrain_seed,run_status,seed,segment_len,source_seed,state_sigma,symbol_margin,sync_interval,sync_scope,tag,target_fp_count,target_fp_residual_ramp_epochs,teacher,weighting_scheme
1.187268,20,10,3,10,5,0.1,True,16,0.0089,1.1873,2,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed9_minsym5_cand2_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth,0;2;3;5;6;7;8,True,0.1,1.0,1.378124629599033,full_preactivation,0.013802,nan,0.008482,5,5.0,1.0,6366555.123397896,87739064.21254551,full,0.0,,0.0,1e-05,False,0.001,200,5,128,5,5,7,2000,0.00,0.00,0.00,1.00,0,completed,9,200,9,0.0,,128,full,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed9_minsym5_cand2_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,5,200,parent_free_run,default
5.774380,20,10,3,10,3,0.1,True,16,0.0153,4.4298,3,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed9_minsym5_cand3_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth,1;2;3;5;6;7;8,True,0.1,1.0,1.272439568842237,full_preactivation,0.499637,nan,0.435772,3,5.0,1.0,3143540.242658904,39999649.910071164,full,0.0,,0.0,1e-05,False,0.001,200,5,128,7,5,7,2000,0.00,0.00,0.00,1.00,0,completed,9,200,9,0.0,,128,full,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed9_minsym5_cand3_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,5,200,parent_free_run,default
1.100434,20,10,3,10,5,0.1,True,16,0.0105,1.1004,0,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed10_minsym5_cand0_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth,0;1;2;4;5;6;7,True,0.1,1.0,4.584395238837693,full_preactivation,0.038885,nan,0.021352,5,5.0,1.0,132.99288015023322,6096.919265600456,full,0.0,,0.0,1e-05,False,0.001,200,5,128,5,5,7,2000,0.00,0.00,0.00,1.00,0,completed,10,200,10,0.0,,128,full,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed10_minsym5_cand0_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,5,200,parent_free_run,default
1.197226,20,10,3,10,5,0.1,True,16,0.0081,1.1972,1,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed10_minsym5_cand1_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth,0;1;2;4;5;6;8,True,0.1,1.0,4.856255382269168,full_preactivation,0.045873,nan,0.023059,5,5.0,1.0,116.05904930954648,5636.1238287053275,full,0.0,,0.0,1e-05,False,0.001,200,5,128,5,5,7,2000,0.00,0.00,0.00,1.00,0,completed,10,200,10,0.0,,128,full,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed10_minsym5_cand1_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,5,200,parent_free_run,default
1.184552,20,10,3,10,5,0.1,True,16,0.0076,1.1846,2,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed10_minsym5_cand2_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth,0;1;2;4;5;7;8,True,0.1,1.0,4.874490319790344,full_preactivation,0.049586,nan,0.028892,5,5.0,1.0,93.87119920454887,4575.742518296894,full,0.0,,0.0,1e-05,False,0.001,200,5,128,5,5,7,2000,0.00,0.00,0.00,1.00,0,completed,10,200,10,0.0,,128,full,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed10_minsym5_cand2_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,5,200,parent_free_run,default
1.154196,20,10,3,10,5,0.1,True,16,0.0080,1.1542,3,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed10_minsym5_cand3_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth,0;1;2;4;6;7;8,True,0.1,1.0,4.836578138496387,full_preactivation,0.031305,nan,0.019504,5,5.0,1.0,144.62640163893101,6994.968924162566,full,0.0,,0.0,1e-05,False,0.001,200,5,128,5,5,7,2000,0.00,0.00,0.00,1.00,0,completed,10,200,10,0.0,,128,full,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed10_minsym5_cand3_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,5,200,parent_free_run,default
2.408457,20,10,3,10,4,0.1,True,16,0.0105,2.4085,4,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed10_minsym5_cand4_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth,0;1;2;5;6;7;8,True,0.1,1.0,4.82836945706804,full_preactivation,0.376520,nan,0.218975,2,5.0,1.0,143.41854338200284,6924.777144428548,full,0.0,,0.0,1e-05,False,0.001,200,5,128,6,5,7,2000,0.00,0.00,0.00,1.00,0,completed,10,200,10,0.0,,128,full,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed10_minsym5_cand4_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,5,200,parent_free_run,default
1.152792,20,10,3,10,5,0.1,True,16,0.0078,1.1528,5,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed10_minsym5_cand5_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth,0;1;3;4;5;6;7,True,0.1,1.0,4.468650154983474,full_preactivation,0.034964,nan,0.020151,5,5.0,1.0,122.9872423704535,5495.869596797216,full,0.0,,0.0,1e-05,False,0.001,200,5,128,5,5,7,2000,0.00,0.00,0.00,1.00,0,completed,10,200,10,0.0,,128,full,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed10_minsym5_cand5_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,5,200,parent_free_run,default
1.155038,20,10,3,10,5,0.1,True,16,0.0144,1.1550,6,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed10_minsym5_cand6_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth,0;1;3;4;5;6;8,True,0.1,1.0,4.415462616687113,full_preactivation,0.041158,nan,0.021889,5,5.0,1.0,104.87045281865454,4630.515640158232,full,0.0,,0.0,1e-05,False,0.001,200,5,128,5,5,7,2000,0.00,0.00,0.00,1.00,0,completed,10,200,10,0.0,,128,full,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed10_minsym5_cand6_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,5,200,parent_free_run,default
1.208375,20,10,3,10,5,0.1,True,16,0.0087,1.2084,7,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed10_minsym5_cand7_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth,0;1;3;4;5;7;8,True,0.1,1.0,4.540022260619387,full_preactivation,0.050563,nan,0.031718,5,5.0,1.0,86.7054598135239,3936.447176706427,full,0.0,,0.0,1e-05,False,0.001,200,5,128,5,5,7,2000,0.00,0.00,0.00,1.00,0,completed,10,200,10,0.0,,128,full,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed10_minsym5_cand7_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,5,200,parent_free_run,default
1.148310,20,10,3,10,5,0.1,True,16,0.0106,1.1483,8,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed10_minsym5_cand8_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth,0;1;3;4;6;7;8,True,0.1,1.0,4.712752222221874,full_preactivation,0.029353,nan,0.019636,5,5.0,1.0,134.83709698969855,6354.538284761529,full,0.0,,0.0,1e-05,False,0.001,200,5,128,5,5,7,2000,0.00,0.00,0.00,1.00,0,completed,10,200,10,0.0,,128,full,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed10_minsym5_cand8_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,5,200,parent_free_run,default
1.097146,20,10,3,10,5,0.1,True,16,0.0082,1.0971,9,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed10_minsym5_cand9_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth,0;1;3;5;6;7;8,True,0.1,1.0,4.713150859521737,full_preactivation,0.028082,nan,0.018513,5,5.0,1.0,132.57900712591405,6248.648613900449,full,0.0,,0.0,1e-05,False,0.001,200,5,128,5,5,7,2000,0.00,0.00,0.00,1.00,0,completed,10,200,10,0.0,,128,full,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed10_minsym5_cand9_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,5,200,parent_free_run,default
1.208762,20,10,3,10,5,0.1,True,16,0.0069,1.2088,10,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed10_minsym5_cand10_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth,1;2;4;5;6;7;8,True,0.1,1.0,4.774536065927129,full_preactivation,0.034138,nan,0.018258,5,5.0,1.0,143.26568922369458,6840.27200208442,full,0.0,,0.0,1e-05,False,0.001,200,5,128,5,5,7,2000,0.00,0.00,0.00,1.00,0,completed,10,200,10,0.0,,128,full,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed10_minsym5_cand10_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,5,200,parent_free_run,default
1.128771,20,10,3,10,5,0.1,True,16,0.0133,1.1288,11,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed10_minsym5_cand11_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth,1;3;4;5;6;7;8,True,0.1,1.0,4.699335615196936,full_preactivation,0.030828,nan,0.017576,5,5.0,1.0,129.54747399856618,6087.870584202657,full,0.0,,0.0,1e-05,False,0.001,200,5,128,5,5,7,2000,0.00,0.00,0.00,1.00,0,completed,10,200,10,0.0,,128,full,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed10_minsym5_cand11_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,5,200,parent_free_run,default
1.130748,20,10,3,10,5,0.1,True,16,0.0056,1.1307,0,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed11_minsym5_cand0_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth,0;1;3;4;5;6;9,True,0.1,1.0,3.647781096377182,full_preactivation,0.037640,nan,0.024580,5,5.0,1.0,4478.723623631514,163374.03370180953,full,0.0,,0.0,1e-05,False,0.001,200,5,128,5,5,7,2000,0.00,0.00,0.00,1.00,0,completed,11,200,11,0.0,,128,full,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed11_minsym5_cand0_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,5,200,parent_free_run,default
1.188174,20,10,3,10,5,0.1,True,16,0.0072,1.1882,1,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed11_minsym5_cand1_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth,0;1;3;5;6;7;9,True,0.1,1.0,4.610764671928309,full_preactivation,0.039027,nan,0.027696,5,5.0,1.0,1599.8961971943288,73767.44864776063,full,0.0,,0.0,1e-05,False,0.001,200,5,128,5,5,7,2000,0.00,0.00,0.00,1.00,0,completed,11,200,11,0.0,,128,full,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed11_minsym5_cand1_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,5,200,parent_free_run,default
1.220300,20,10,3,10,5,0.1,True,16,0.0107,1.2203,2,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed11_minsym5_cand2_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth,0;1;4;5;6;7;9,True,0.1,1.0,6.1552465400850105,full_preactivation,0.063850,nan,0.038432,5,5.0,1.0,13.136415512664112,808.5787613345097,full,0.0,,0.0,1e-05,False,0.001,200,5,128,5,5,7,2000,0.00,0.00,0.00,1.00,0,completed,11,200,11,0.0,,128,full,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed11_minsym5_cand2_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,5,200,parent_free_run,default
1.216527,20,10,3,10,5,0.1,True,16,0.0096,1.2165,3,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed11_minsym5_cand3_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth,0;3;4;5;6;8;9,True,0.1,1.0,7.368204689445236,full_preactivation,0.050576,nan,0.023572,4,5.0,1.0,56.622404666395774,4172.054675906105,full,0.0,,0.0,1e-05,False,0.001,200,5,128,5,5,7,2000,0.00,0.00,0.00,1.00,0,completed,11,200,11,0.0,,128,full,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed11_minsym5_cand3_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,5,200,parent_free_run,default
1.157002,20,10,3,10,5,0.1,True,16,0.0110,1.1570,4,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed11_minsym5_cand4_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth,0;3;5;6;7;8;9,True,0.1,1.0,6.469315277817765,full_preactivation,0.043970,nan,0.026041,4,5.0,1.0,52.35294385646554,3386.876995293747,full,0.0,,0.0,1e-05,False,0.001,200,5,128,5,5,7,2000,0.00,0.00,0.00,1.00,0,completed,11,200,11,0.0,,128,full,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed11_minsym5_cand4_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,5,200,parent_free_run,default
1.175767,20,10,3,10,5,0.1,True,16,0.0059,1.1758,5,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed11_minsym5_cand5_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth,0;4;5;6;7;8;9,True,0.1,1.0,7.171611927098186,full_preactivation,0.070227,nan,0.038124,5,5.0,1.0,48.39399086243061,3470.6292206889516,full,0.0,,0.0,1e-05,False,0.001,200,5,128,5,5,7,2000,0.00,0.00,0.00,1.00,0,completed,11,200,11,0.0,,128,full,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed11_minsym5_cand5_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,5,200,parent_free_run,default
1.175609,20,10,3,10,5,0.1,True,16,0.0118,1.1756,6,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed11_minsym5_cand6_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth,1;3;4;5;6;7;9,True,0.1,1.0,1.415042219210061,full_preactivation,0.027170,nan,0.021897,4,5.0,1.0,2881.847656289711,40779.36102981507,full,0.0,,0.0,1e-05,False,0.001,200,5,128,5,5,7,2000,0.00,0.00,0.00,1.00,0,completed,11,200,11,0.0,,128,full,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed11_minsym5_cand6_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,5,200,parent_free_run,default
1.242416,20,10,3,10,5,0.1,True,16,0.0075,1.2424,7,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed11_minsym5_cand7_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth,3;4;5;6;7;8;9,True,0.1,1.0,7.783228317466804,full_preactivation,0.044995,nan,0.019735,5,5.0,1.0,54.365344433324466,4231.378882822951,full,0.0,,0.0,1e-05,False,0.001,200,5,128,5,5,7,2000,0.00,0.00,0.00,1.00,0,completed,11,200,11,0.0,,128,full,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed11_minsym5_cand7_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,5,200,parent_free_run,default
2.117768,20,10,3,10,5,0.1,True,16,0.0082,1.2259,0,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed13_minsym5_cand0_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth,0;1;2;3;5;7;8,True,0.1,1.0,1.3062444684680392,full_preactivation,0.020119,nan,0.012730,6,5.0,1.0,45506.262173463554,594423.0324474314,full,0.0,,0.0,1e-05,False,0.001,200,5,128,5,5,7,2000,0.00,0.00,0.00,1.00,0,completed,13,200,13,0.0,,128,full,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed13_minsym5_cand0_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,5,200,parent_free_run,default
7.979142,20,10,3,10,3,0.1,True,16,0.0186,7.1912,1,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed13_minsym5_cand1_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth,0;1;2;5;7;8;9,True,0.1,1.0,1.4692924558656444,full_preactivation,0.259332,nan,0.160146,3,5.0,1.0,53811.35530722117,790646.1839280577,full,0.0,,0.0,1e-05,False,0.001,200,5,128,5,5,7,2000,0.00,0.00,0.00,1.00,0,completed,13,200,13,0.0,,128,full,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed13_minsym5_cand1_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,5,200,parent_free_run,default
1.494478,20,10,3,10,5,0.1,True,16,0.0060,1.1972,2,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed13_minsym5_cand2_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth,0;1;3;5;7;8;9,True,0.1,1.0,1.2851388101228245,full_preactivation,0.022445,nan,0.014498,6,5.0,1.0,44117.94573073411,566976.8428145897,full,0.0,,0.0,1e-05,False,0.001,200,5,128,5,5,7,2000,0.00,0.00,0.00,1.00,0,completed,13,200,13,0.0,,128,full,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed13_minsym5_cand2_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,5,200,parent_free_run,default
1.263767,20,10,3,10,5,0.1,True,16,0.0073,1.2638,3,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed13_minsym5_cand3_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth,0;2;3;5;6;7;8,True,0.1,1.0,1.366843761255433,full_preactivation,0.024238,nan,0.015914,5,5.0,1.0,78858.94328146143,1077878.5464346157,full,0.0,,0.0,1e-05,False,0.001,200,5,128,5,5,7,2000,0.00,0.00,0.00,1.00,0,completed,13,200,13,0.0,,128,full,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed13_minsym5_cand3_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,5,200,parent_free_run,default
8.366751,20,10,3,10,4,0.1,True,16,0.0196,7.3526,4,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed13_minsym5_cand4_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth,0;2;5;6;7;8;9,True,0.1,1.0,1.468938073146266,full_preactivation,0.234109,nan,0.140410,1,5.0,1.0,53676.14712328,788469.3612918641,full,0.0,,0.0,1e-05,False,0.001,200,5,128,7,5,7,2000,0.00,0.00,0.00,1.00,0,completed,13,200,13,0.0,,128,full,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed13_minsym5_cand4_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,5,200,parent_free_run,default
1.220445,20,10,3,10,5,0.1,True,16,0.0088,1.2204,5,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed13_minsym5_cand5_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth,0;3;5;6;7;8;9,True,0.1,1.0,1.2846960686657356,full_preactivation,0.021566,nan,0.015988,5,5.0,1.0,44299.09795357012,569108.7698638986,full,0.0,,0.0,1e-05,False,0.001,200,5,128,5,5,7,2000,0.00,0.00,0.00,1.00,0,completed,13,200,13,0.0,,128,full,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed13_minsym5_cand5_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,5,200,parent_free_run,default
2.487992,20,10,3,10,5,0.1,True,16,0.0080,1.2588,6,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed13_minsym5_cand6_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth,1;2;3;5;7;8;9,True,0.1,1.0,10.998124675410114,full_preactivation,0.043923,nan,0.013806,7,5.0,1.0,2.794327124140935,307.32358095193194,full,0.0,,0.0,1e-05,False,0.001,200,5,128,4,5,7,2000,0.00,0.00,0.00,1.00,0,completed,13,200,13,0.0,,128,full,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed13_minsym5_cand6_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,5,200,parent_free_run,default
1.251489,20,10,3,10,5,0.1,True,16,0.0076,1.2515,7,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed13_minsym5_cand7_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth,2;3;5;6;7;8;9,True,0.1,1.0,10.115279462854415,full_preactivation,0.045827,nan,0.019447,5,5.0,1.0,2.7015014321207844,273.2644195521328,full,0.0,,0.0,1e-05,False,0.001,200,5,128,5,5,7,2000,0.00,0.00,0.00,1.00,0,completed,13,200,13,0.0,,128,full,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed13_minsym5_cand7_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,5,200,parent_free_run,default
4.748024,20,10,3,10,4,0.1,True,16,0.0117,2.8389,0,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed14_minsym5_cand0_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth,0;1;2;5;6;7;8,True,0.1,1.0,4.688574492531489,full_preactivation,0.445528,nan,0.356536,2,5.0,1.0,132.32415270408868,6204.116471142365,full,0.0,,0.0,1e-05,False,0.001,200,5,128,4,5,7,2000,0.00,0.00,0.00,1.00,0,completed,14,200,14,0.0,,128,full,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed14_minsym5_cand0_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,5,200,parent_free_run,default
1.181102,20,10,3,10,5,0.1,True,16,0.0055,1.1811,1,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed14_minsym5_cand1_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth,0;1;2;5;6;7;9,True,0.1,1.0,5.37599908140559,full_preactivation,0.042554,nan,0.020171,5,5.0,1.0,118.30804873484634,6360.239613214269,full,0.0,,0.0,1e-05,False,0.001,200,5,128,5,5,7,2000,0.00,0.00,0.00,1.00,0,completed,14,200,14,0.0,,128,full,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed14_minsym5_cand1_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,5,200,parent_free_run,default
1.198850,20,10,3,10,5,0.1,True,16,0.0085,1.1988,2,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed14_minsym5_cand2_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth,0;1;2;5;6;8;9,True,0.1,1.0,5.071859333078326,full_preactivation,0.031119,nan,0.013274,5,5.0,1.0,121.9344832429914,6184.345468600537,full,0.0,,0.0,1e-05,False,0.001,200,5,128,5,5,7,2000,0.00,0.00,0.00,1.00,0,completed,14,200,14,0.0,,128,full,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed14_minsym5_cand2_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,5,200,parent_free_run,default
2.735847,20,10,3,10,3,0.1,True,16,0.0070,2.7358,3,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed14_minsym5_cand3_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0.pth,0;1;5;6;7;8;9,True,0.1,1.0,5.455752494317983,full_preactivation,0.473933,nan,0.361945,2,5.0,1.0,100.9770815690237,5509.059646391569,full,0.0,,0.0,1e-05,False,0.001,200,5,128,6,5,7,2000,0.00,0.00,0.00,1.00,0,completed,14,200,14,0.0,,128,full,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed14_minsym5_cand3_reducedp3_full_sync_fullstate_ga0p1_v1_rseed0,5,200,parent_free_run,default
